comment,likes_count
trump must win,2
lets elect both of them maybe theyll become friends and make peace in united states,2
but new people will come with trump,2
summary of the debate between two candidate presidents of the worlds super power trump you are the worst president in the history of the us biden no you are the worst i am the best trump no i am the best you are the worst biden the ideathat i am the worst is outrageous number 1 number 2 you are the worst trump you are the worst president in the history and on and on,2
4242 wow dude as if you reallly care,2
why does trump look like the joker when he smiles,2
biden is so slow trump you are very focused man,2
this is like a standup comedy during covid19,2
my son was not a looser was not a sucker you are the looser you are the sucker,2
incredible how they had to mute each other for interruptions because of last time,2
as a russian i found this both funny and terrifying i have no idea what is really going on in your country but i wish you a better leader who will listen and finally hear what you guys want and need inside your country and inside every american family and not what russia or ukraine or afghanistan or anyone else needs or doesnt need you got a great country with incredible history and strong people but it doesnt mean you dont have problems inside but look what these two people are talking about putin putin putin zelensky russia ukraine and just couple of words about their homeland about all of you we are pictured as cold bloodthirsty haters but thats not true we are not that bad as for me and all people i know we dont hate anyone we also want peace in this crazy world and we also want to invite all of you to come and see how we live and to know us better youll change your mond,2
