comment,biden_stance,trump_stance
its looking pretty good for 3rd parties,NONE,NONE
russian collusion misinformation hurt trump hunter laptop misinformation helped biden it was a dishonest way of winning and they had more votes in some estates than people registered,AGAINST,FAVOR
that was unimportant debated joe keep move on you bring no disease but hope and p d trump bring covid pride guy yes haiti arise mass haitians come over to states instead of mass deportation,FAVOR,AGAINST
that was unimportant debated joe keep move on you bring no disease but hope and p d trump bring covid pride guy yes haiti arise mass haitians come over to states instead of mass deportation,FAVOR,AGAINST
what is their view for middle east peace,NONE,NONE
to answer your question here it is sundowning also known as sundowners syndrome or lateday confusion is a group of symptoms that can affect people with alzheimers disease and other types of dementia around sunset or early evening,NONE,NONE
trump speaks joe biden i dont even know who this man is,AGAINST,FAVOR
biden is a nice man but not a good president trump was right about afghanistan being a disaster,AGAINST,FAVOR
we need to take care first of those undocumented who have been here indefinitely with no problems with the law those deserve our attention not giving preference to new ones they should wait,NONE,FAVOR
i believe biden would definitely push on into world war 3 and other leaders are laughing at us biden is nothing to be proud of,AGAINST,FAVOR
i rather have vivek or kennedy as presidents,NONE,NONE
we are not a great country anymore trump is our last chance,NONE,FAVOR
do i really have to choose one of these two,NONE,NONE
biden only had jobs go up because of covid,AGAINST,FAVOR
you gotta hand it to biden if he fudged his pants again at least this time he had on his depends so no one knew unlike at the g7,AGAINST,NONE
no president has ever been attacked by everyone like trump they tried and tried to break him but it didnt work,NONE,FAVOR
interesting to me they really cut and edited bidens responses the problem is to many of us saw the whole debate live,AGAINST,NONE
this looks like some kind of parody from gta 6,NONE,NONE
imagine having to choose between these two thats a horrible decision to make tbh,NONE,NONE
yep blm and antifa burned our country down,NONE,NONE
veterans are not better off facts illegal immigration has increased violent crime drugs,NONE,AGAINST
zionists shills everywhere you look,NONE,NONE
agreed social security is screwed we cant live on it plus they are taking low income housing and they are giving it to illegal immigration so veteransdisabled americans the elderly are not able to find a place to live all the low income houses example in california in 2016 california passed a bill to build 30k more low income housing to get rid of the 12 year waiting list all that housing has been give to illegal immigration ukraine etc nothing for americans so california is a homeless apocalypse there are hoards of homeless people because there is no place for these people live not to mention the crime the drugs its heart breaking california can never be fixed,NONE,FAVOR
so mr trump do you eat your peas with a spoon or a fork well i just wanna say joe doesnt ride a bicycle anymore and he told someone i spoke to once that he loves bicycles and thats why everyone loves me and no one loves him ok mr president same question we can go to i mean we went to what i was saying is when the time is right he doesnt you know,FAVOR,NONE
oh my days if these two were sat in front of the tv with a blanket on their knees having this argument it would be funny but it isnt theyre two old men who need to retire and definitely should not be in control of the big red button,AGAINST,AGAINST
i love joe biden but he is not capable to run the country no more due to his age he has other people running the country hunter who is always on his side might be one of themplease mr president give up and let other people run the usa,AGAINST,NONE
my grans old and frail and gets mixed up i love her dearly but i wouldnt want her driving a car let alone running the country hahaha cmon america the world is laighing,NONE,FAVOR
as a nonamerican i am very confused whos running the white house,NONE,NONE
biden is finding difficult in even saying the words for gods sake we dont want such aged person to be our presidents,AGAINST,NONE
shame on you biden,AGAINST,NONE
speak clearly joe,FAVOR,NONE
joe please stop giving the tax money to other countries like ukraine and israel stop there no hate he just needs to take care of us i was born here i lay my taxes and i dont have medical or free prescription its ridiculous,AGAINST,FAVOR
