comment,biden_stance,trump_stance
this video proves that republicans dont love america heartbreaking that they dont support anything positive from joe biden,FAVOR,AGAINST
im listening to this speech realizing the precarious edge on which the current world europe stands that trump is putins useful idiot the usa never ceases to amaze me in other countries such constant applause and howling from the audience are unnatural wishing you good health and victory mr biden,FAVOR,AGAINST
americas tiny johnson is a twerp,NONE,NONE
even if you are republican how can you not support biden brother joe is just the best for the usa,FAVOR,NONE
biden is one of the best presidents in the usa biden 2024 he only days and does positive things he owns my heart,FAVOR,NONE
you tell him joe youre not afraid of people in black robes just tell them like it is,FAVOR,NONE
every state of the union address is a cringefest this was the cringiest this was a campaign speech and was unacceptably full of purposeful lies we cant just let such a thing to be the accepted norm,AGAINST,FAVOR
welcome to nato sweden,NONE,NONE
biden is a segregationistand yet he calls trump racist what a total disgracethis was not a state of the union speech it was a political ad trump 24,AGAINST,FAVOR
freedom and democracy are under attack at home and overseas not sure what hes talking about thanks to him the uh humfreedom to just walk across our southern border from anywhere in the world has never been more secure,AGAINST,FAVOR
michael johnson the speaker of the house of representative sitting behind the president full of frustration smirking and rolling his eyes like a preadolescent little boy who got their playstation taken away,NONE,AGAINST
job growth yea because everyone was laid off we are not the strongest country anymore this is just as many lies trump tells kick all the old fucks out do deep dives on all money transaction and any who took bribes should be jailed,FAVOR,AGAINST
beyond pathetic,AGAINST,AGAINST
this is a total victory for biden the state of the union speech biden is a fighter his speech had many strong unifying topics and it was very fiery donald trump is a perverse old man whose intellect is on the decline voters are questioning donald trumps mental acuity and his sanity the maga republicans and representatives following trump want trump to be even more rude and crass they really dont care about security of the country and unifying the country biden set the bar much higher he said things that were inspiring us to unify the country get out there and vote for biden,FAVOR,AGAINST
