Tweet,Ideology
"['vlad', 'must', 'done', 'person', 'ca', 'wait', 'donniedimwit', 'figur', 'expend', 'hope', 'putin', 'got', 'place', 'trump', 'siberia']",Liberal
"['neg', 'interest', 'rate', 'trump', 'vote', 'republican', 'offic', 'worstpresidentev', 'fakebillionair']",Liberal
"['legislatur', 'alloc', 'trump', 'still', 'power', 'end', 'massiv', 'amt', 'pocket', 'need', 'hold', 'arrest']",Liberal
"['oh', 'tell', 'us', 'mani', 'legal', 'scholar', 'spanki', 'von', 'doubledown', 'mean', 'three', 'kid', 'first', 'wife', 'get', 'kick', 'trumpisamoron', 'trumpistooscaredtotalktomuel', 'trumpincitesviol', 'trump']",Liberal
"['gee', 'would', 'thought', 'lifelong', 'fraud', 'order', 'judg', 'take', 'class', 'rip', 'famili', 'chariti', 'like', 'sociopath', 'also', 'privileg', 'hypocrit', 'trump']",Liberal
"['junior', 'keep', 'head', 'low', 'cohen', 'spill', 'bean', 'yesterday', 'trumprussiacollus', 'probl', 'prove', 'junior', 'lie', 'congress', 'big', 'even', 'lame', 'duck', 'gop', 'congress', 'muelleriscomingfory']",Liberal
"['porn', 'wife', 'alreadi', 'express', 'feel', 'trump', 'us', 'bother', 'think', 'pray', 'alreadi', 'know', 'realli', 'care', 'believ', 'even', 'jacket', 'today', 'clinch', 'thank', 'ice', 'deport', 'call', 'press', 'enemi', 'daili']",Liberal
"['noth', 'hide', 'hide', 'noth', 'realdonaldtrump', 'tri', 'hide', 'fraud']",Liberal
"['realdonaldtrump', 'liter', 'plan', 'save', 'ass', 'weseey', 'trumppressconf']",Liberal
"['word', 'come', 'mind', 'realdonaldtrump', 'thug', 'muelleriscom']",Liberal
"['washingtonpost', 'propaganda', 'trump', 'administr', 'take', 'bold', 'action', 'combat', 'evil', 'human', 'traffick', 'ivanka', 'trump']",Liberal
"['project', 'alway', 'member', 'trump', 'accus', 'anyon', 'anyth', 'one', 'member', 'guilti', 'donthecon', 'person', 'investig', 'chariti', 'fraud', 'tax', 'fraud', 'rip', 'custom', 'amp', 'employe', 'etc', 'corrupt']",Liberal
"['know', 'noth', 'anyth', 'kneel', 'trump']",Liberal
"['much', 'trump', 'divert', 'vaniti', 'project', 'stolen', 'militari', 'hous', 'money', 'claim', 'bulk', 'steal', 'useless', 'wall']",Liberal
"['lie', 'new', 'fail', 'take', 'respons', 'lack', 'action', 'regard', 'trumpisacompletefailur', 'trump', 'votebluetoendthisnightmar', 'amp', 'show', 'door', 'total', 'bankrupt', 'countri']",Liberal
"['ivankatrump', 'donaldjtrumpjr', 'realdonaldtrump', 'potu', 'whitehous', 'epic', 'stripey', 'fur', 'plastic', 'bag', 'type', 'fluid', 'russian', 'oligarch', 'trump', 'muellerknowseveryth', 'trumptowermoscow']",Conservative
"['attorney', 'gener', 'bill', 'barr', 'rotten', 'piec', 'redact', 'muellerreport', 'billbarr', 'trump']",Conservative
"['yeah', 'real', 'winner', 'jfc', 'worst', 'scumbag', 'white', 'hous', 'dead', 'dumb', 'donni', 'putinstrojanhors', 'trump']",Conservative
"['repjohncurti', 'thank', 'continu', 'respons', 'question', 'concern', 'also', 'stand', 'firm', 'muellerinvestig', 'belief', 'singl', 'import', 'thing', 'happen', 'countri', 'countryoverparti', 'utpol', 'trump']",Liberal
"['hope', 'one', 'day', 'see', 'similar', 'scene', 'crimin', 'trump', 'pull', 'trump', 'tower', 'polic']",Liberal
"['speech', 'begin', 'tonight', 'may', 'trump', 'troll', 'bot', 'stupid', 'peopl', 'like', 'forc', 'best', 'respons', 'engag', 'attack', 'help', 'amplifi', 'evil', 'best', 'practic', 'ignor', 'block', 'report']",Liberal
"['end', 'horrif', 'night', 'mare', 'allllllllllll', 'impeachmenthearingsnow', 'notmypresid', 'trumpobstruct', 'trump']",Liberal
"['road', 'lead', 'russia', 'putin', 'wake', 'f', 'ck', 'america', 'trump']",Liberal
"['your', 'right', 'eric', 'said', 'get', 'money', 'need', 'russia', 'jr', 'said', 'disproportion', 'amount', 'busi', 'come', 'russia', 'easi', 'confus', 'theyr', 'putin', 'pocket', 'trump', 'real']",Liberal
"['morn', 'trump', 'final', 'admit', 'peopl', 'alreadi', 'knew', 'russia', 'play', 'big', 'role', 'elect', 'like', 'bid']",Liberal
"['ye', 'unfortun', 'trump', 'gop', 'need', 'suprem', 'court', 'pad', 'benefit', 'full', 'scale', 'justic', 'appropri', 'find', 'guilti', 'mani', 'mani', 'amp', 'crime']",Liberal
"['read', 'noth', 'els', 'tonight', 'critic', 'must', 'read', 'true', 'cross', 'ts', 'dot', 'understand', 'gop', 'trump', 'republican', 'treacheri', 'maddow', 'lawrenc', 'joyannreid']",Liberal
"['strong', 'voic', 'assault', 'democraci', 'crimin', 'administr', 'democrat', 'domin', 'airwav', 'call', 'impeach', 'imprison', 'treason', 'trump']",Liberal
"['congratul', 'endors', 'shriek', 'scofflaw', 'pirro', 'complet', 'shot', 'drag', 'right', 'foot', 'ace', 'move', 'joker', 'epstein', 'cagedkid', 'goptaxscam', 'trump']",Liberal
"['disappoint', 'afternoon', 'thought', 'truli', 'give', 'bit', 'comfort', 'believ', 'press', 'lit', 'candl', 'dark', 'trump']",Liberal
"['jeffsess', 'get', 'blame', 'trump', 'harsh', 'zero', 'toler', 'polici', 'border', 'two', 'migrant', 'children', 'die', 'feder', 'custodi', 'alpolit', 'migrant']",Liberal
"['haha', 'say', 'lie', 'russian', 'collabor', 'dish', 'take', 'thing', 'seem', 'take', 'russian', 'money', 'putin', 'order', 'trumptowermeet', 'trump']",Liberal
"['mani', 'leftist', 'believ', 'trump', 'conspiraci', 'regist', 'republican', 'intend', 'vote', 'donald', 'trump']",Conservative
"['follow', 'bounc', 'logic', 'russia', 'tri', 'destroy', 'democraci', 'trump', 'collud', 'russia', 'win', 'elect', 'trump', 'action', 'russia', 'harm', 'russiandiplomat', 'russiancollus']",Liberal
"['pleas', 'get', 'crook', 'govern', 'jesu', 'christ', 'muellertim', 'kushner', 'trump']",Liberal
"['thousand', 'russian', 'million', 'russian', 'bot', 'await', 'command', 'parscalerussia', 'conspiracyagainsttheunitedstatesofamerica', 'trump']",Liberal
"['wrong', 'evid', 'provid', 'russian', 'front', 'compani', 'involv', 'trial', 'legal', 'discoveri', 'went', 'russian', 'hacker', 'trump', 'bbc', 'news', 'russian', 'hacker', 'mueller', 'inquiri', 'evid']",Liberal
"['collus', 'collus', 'crime', 'even', 'crime', 'matter', 'hillari', 'obama', 'fault', 'evolut', 'trump', 'defens']",Conservative
"['wedontbelievey', 'fusion', 'hire', 'washington', 'free', 'beacon', 'trump', 'conserv', 'public', 'amp', 'clinton', 'gave', 'dossier', 'mccain', 'gave', 'fbi', 'mueller', 'said', 'conspir', 'russia', 'russia', 'interf', 'elect', 'amp', 'commit', 'crime']",Liberal
"['purpl', 'parti', 'vote', 'nomin', 'purpl', 'blue', 'wave', 'twitter', 'handl', 'purplewav', 'trump']",Liberal
"['crude', 'cruelti', 'continu', 'result', 'violenc', 'he', 'menac', 'bulli', 'despot', 'trump']",Liberal
"['behind', 'scene', 'romney', 'assembl', 'scheme', 'trump', 'network', 'hope', 'derail', 'trump', 'nomin', 'romney', 'even', 'calcul', 'hold', 'secret', 'strategi', 'meet', 'coordin', 'democrat', 'work', 'trump', 'hater', 'like', 'mccain', 'amp', 'mcmullin']",Liberal
"['grab', 'woman', 'pu', 'doesnt', 'make', 'presid', 'signific', 'women', 'fact', 'make', 'obsolet', 'women', 'time', 'womenfortrump', 'learn', 'start', 'respect', 'countri', 'joint', 'resist', 'greenlandisnotforsal']",Liberal
"['blame', 'trump', 'democrat', 'shoot', 'right', 'that', 'work', 'right', 'right', 'pittsburgh']",Conservative
"['realdonaldtrump', 'sad', 'time', 'major', 'american', 'hope', 'impeach', 'potu', 'impeach', 'hard', 'countri', 'howev', 'offic', 'destroy', 'great', 'countri', 'getthehelloutofourwhitehous', 'saveourcountryandresign']",Liberal
"['sir', 'watch', 'close', 'rememb', 'moment', 'elect', 'democrat', 'trump', 'turd', 'liber', 'hack', 'everywher', 'gloat', 'got', 'roll', 'today']",Conservative
"['excit', 'see', 'someon', 'els', 'make', 'wet', 'pant', 'besid', 'speakerpelosi', 'notmypresid', 'trump', 'trumpishumanscum']",Liberal
"['senat', 'mike', 'lee', 'nevertrump', 'disagre', 'presid', 'occasion', 'trump', 'day', 'continu', 'work', 'chanc', 'get', 'mike', 'lee', 'want', 'suprem', 'court', 'nom', 'pleas', 'tedcruz']",Conservative
"['devinnun', 'exactli', 'decid', 'make', 'devil', 'bargain', 'realdonaldtrump', 'sure', 'even', 'realiz', 'footnot', 'histori', 'amp', 'chief', 'trump', 'enabl', 'chorustheori']",Liberal
"['trump', 'yr', 'result', 'heritag', 'found', 'review', 'exceed', 'yr', 'ronald', 'reagan', 'presid', 'whose', 'tenur', 'long', 'conserv', 'gold', 'standard', 'read', 'weep', 'trump', 'globalist', 'rino', 'loser']",Conservative
"['hardli', 'realdonaldtrump', 'step', 'toe', 'left', 'amp', 'right', 'tri', 'almost', 'singlehandedli', 'draintheswamp', 'establish', 'gop', 'trump', 'republican', 'undermin', 'abandon', 'battl', 'democrat', 'flail', 'desper', 'get', 'rid']",Conservative
"['thought', 'trump', 'germaphob', 'germaphob', 'want', 'touch', 'peopl', 'dandruff', 'notrump', 'trumpchao', 'lyingk', 'biggestbullytrump']",Liberal
"['newbluehand', 'bluehand', 'rt', 'whitehous', 'slash', 'red', 'tape', 'like', 'never', 'get', 'therapi', 'market', 'fast', 'possibl', 'potu', 'trump']",Liberal
"['waaay', 'back', 'trump', 'thought', 'wilson', 'actual', 'true', 'believ', 'nope', 'guy', 'white', 'hot', 'hatr', 'trump', 'crux', 'mayb', 'cruz', 'trump', 'stump', 'dem', 'oppos', 'he', 'sooo', 'conserv']",Conservative
"['newbluehand', 'bluehand', 'rt', 'realdonaldtrump', 'head', 'great', 'state', 'alabama', 'potu']",Liberal
"['deprav', 'unfit', 'trump', 'nevermoregop', 'gop', 'dead', 'one', 'vote', 'one', 'dime']",Liberal
"['newbluehand', 'bluehand', 'rt', 'realdonaldtrump', 'speak', 'cpac', 'morn', 'record', 'crowd', 'live', 'broadcast', 'enjoy', 'potu']",Liberal
"['mittrommey', 'uncl', 'like', 'us', 'gop', 'support', 'amp', 'greatest', 'presid', 'realdonaldtrump', 'r', 'disgust', 'trump', 'rel', 'let', 'obama', 'back', 'oann', 'senategop', 'jaysekulow', 'marklevinshow', 'loudobb', 'newtgingrich']",Conservative
"['man', 'teamcavuto', 'trump', 'turd', 'pull', 'away', 'presssec', 'brief', 'genflynn', 'matter', 'unbeliev', 'media', 'dead', 'war']",Conservative
"['nobodi', 'care', 'think', 'im', 'trump', 'former', 'lifetim', 'republican', 'thought', 'debat', 'fav', 'ami', 'ryan', 'delaneythey', 'sound', 'reason', 'amp', 'would', 'reson', 'like', 'gabbard', 'russian', 'plant', 'warren', 'well', 'amp', 'smart', 'amp', 'authent', 'cori', 'amp', 'beto', 'fake']",Liberal
"['one', 'pray', 'cast', 'vote', 'republican', 'would', 'use', 'system', 'check', 'balanc', 'keep', 'honest', 'deepli', 'disappoint', 'vote', 'trump']",Liberal
"['bill', 'kristol', 'despit', 'fli', 'trump', 'freak', 'flag', 'rick', 'wilson', 'etc', 'amp', 'never', 'resist', 'milton', 'friedman', 'chicago', 'school', 'adher', 'amp', 'small', 'govt', 'propon', 'care', 'healthcar', 'explain', 'nutshel']",Liberal
"['point', 'think', 'agre', 'reason', 'carpetbag', 'globalist', 'trump', 'rino', 'mittromney', 'ran', 'utah', 'senat', 'undermin', 'realdonaldtrump', 'americafirst', 'agenda']",Conservative
"['dear', 'leader', 'love', 'loyalti', 'crazi', 'price', 'pay', 'lick', 'dear', 'leader', 'ball', 'cultoftrump', 'trump']",Liberal
"['disappoint', 'bill', 'also', 'trump', 'like', 'lean', 'toward', 'line', 'instead', 'someon', 'use', 'valu', 'principl', 'make', 'decis', 'better']",Liberal
"['cant', 'wait', 'pondscum', 'get', 'evict', 'whitehous', 'bullshyt', 'disgust', 'impeachedtrumpf', 'trump', 'trumpishumanscum']",Liberal
"['realli', 'pretti', 'good', 'tri', 'paint', 'obama', 'enabl', 'trump', 'trump', 'invok', 'patriot', 'act', 'tri', 'harder', 'rememb', 'get', 'bore', 'alway', 'tri', 'make', 'polit', 'hay', 'tan', 'suit', 'iamantifa']",Conservative
"['hey', 'babi', 'kind', 'job', 'talk', 'hand', 'blow', 'rim', 'hang', 'around', 'stormydaniel', 'flotu', 'know', 'thepresidentisnotwel', 'trump']",Liberal
"['know', 'marin', 'station', 'afghanistan', 'train', 'n', 'tri', 'stay', 'aliv', 'last', 'info', 'abt', 'run', 'gop', 'side', 'fiorina', 'still', 'viabl', 'mani', 'militari', 'rank', 'n', 'file', 'like', 'recd', 'incorrect', 'info', 'abt', 'trump', 'vote', 'fraud']",Liberal
"['maga', 'ignoramu', 'chief', 'name', 'donald', 'trump', 'read', 'write', 'speak', 'fluentli', 'tri', 'instruct', 'intellig', 'agenc', 'long', 'republican', 'parti', 'toler', 'moron', 'donald', 'trump', 'nation', 'secur', 'emerg', 'dumptrumpnow']",Liberal
"['never', 'ask', 'revok', 'know', 'revil', 'major', 'american', 'realdonaldtrump', 'resign', 'trump', 'indicttrump', 'idk']",Liberal
"['agre', 'refus', 'valid', 'follow', 'trump']",Liberal
"['leadership', 'everyth', 'weve', 'seen', 'world', 'long', 'potu', 'debas', 'peopl', 'amp', 'group', 'other', 'take', 'caus', 'checksandbal', 'trump']",Liberal
"['rivercityproduc', 'doesnt', 'make', 'sens', 'someon', 'experi', 'come', 'beat', 'known', 'profession', 'make', 'sens', 'trump', 'set', 'preced', 'usda', 'complicit', 'crime', 'ironi']",Liberal
"['time', 'ignor', 'climatechang', 'roll', 'back', 'epa', 'reg', 'trump', 'administr', 'doom', 'gener', 'kid', 'young', 'adult', 'live', 'world', 'rapidli', 'deterior', 'qualiti', 'life', 'embrac', 'fossil', 'fuel', 'amp', 'greed', 'long']",Liberal
"['moron', 'whow', 'realdonaldtrump', 'divis', 'corrupt', 'potu', 'histori']",Liberal
"['ye', 'cheater', 'know', 'way', 'exist', 'liarinchief', 'trump']",Liberal
"['day', 'citizen', 'vote', 'america', 'great', 'may', 'god', 'save', 'bless', 'usa', 'realdonaldtrump', 'faketweet', 'cnn', 'trump']",Liberal
"['he', 'auction', 'highest', 'bidder', 'putin', 'win', 'fakepresid', 'orangejuliu', 'orangeliesmatt', 'trump']",Liberal
"['heard', 'npr', 'earlier', 'say', 'trump', 'would', 'certainli', 'defeat', 'remov', 'offic', 'hope', 'your', 'right']",Liberal
"['putinschoic', 'notmin', 'mourn', 'america', 'sinc', 'amp', 'hope', 'help', 'vote', 'offic', 'ky', 'need', 'remov', 'senat', 'grim', 'reaper', 'next', 'presid', 'clean', 'trump', 'mess', 'saveamerica', 'ditchmitch', 'truthmatt']",Conservative
"['holi', 'crap', 'ur', 'right', 'take', 'lotta', 'look', 'right', 'leg', 'def', 'isnt', 'work', 'like', 'hide', 'rel', 'well', 'consid', 'stand', 'like', 'foghorn', 'leghorn', 'he', 'alway', 'weebl', 'small', 'stroke', 'med', 'attent', 'might', 'leav', 'much', 'tho', 'trump']",Liberal
"['trump', 'audienc', 'biggest', 'ever', 'crowd', 'massiv', 'look', 'far', 'back', 'goe', 'crowd', 'massiv', 'offici', 'aerial', 'photo', 'show', 'obama', 'inaugur', 'much', 'heavili', 'attend', 'news', 'fakenew']",Liberal
"['trump', 'donaldtrump', 'sure', 'allow', 'us', 'treat', 'way', 'matter', 'countri', 'hilari', 'none', 'presid', 'trump']",Liberal
"['ethic', 'incomprehens', 'would', 'bizarr', 'trump', 'knew', 'noth', 'trump', 'said', 'take', 'care', 'doubt', 'trump', 'stormydaniel']",Liberal
"['take', 'care', 'differ', 'mean', 'spent', 'time', 'ny', 'nj', 'peopl', 'trip', 'bump', 'head', 'know', 'accid', 'happen', 'trump']",Liberal
"['okay', 'thano', 'charact', 'film', 'guardian', 'galaxi', 'top', 'head', 'small', 'wider', 'head', 'would', 'surpris', 'parscal', 'hand', 'trump']",Liberal
"['babi', 'trump', 'blimp', 'fli', 'near', 'white', 'hous', 'hour', 'trump', 'juli', 'address', 'trumplem', 'followthefact', 'nevertrustaliar', 'realdonaldtrump', 'theworldiswatch']",Liberal
"['oh', 'lord', 'bird', 'feather', 'guess', 'impeach', 'trump']",Liberal
"['trump', 'loyalist', 'federalist', 'claim', 'icig', 'second', 'hand', 'info', 'fals', 'first', 'hand', 'requir', 'impeach', 'criminalbarr', 'moscowmitch', 'whistleblow', 'impeach']",Liberal
"['lindsey', 'graham', 'strongli', 'state', 'politician', 'doesnt', 'even', 'convict', 'crime', 'impeach', 'split', 'person', 'much', 'trump', 'koolaid', 'think']",Liberal
"['even', 'crawl', 'broken', 'glass', 'clairecmc', 'suggest', 'democrat', 'trump']",Liberal
"['democrat', 'american', 'need', 'wake', 'what', 'happen', 'realdonaldtrump', 'decent', 'leader', 'youv', 'age', 'read', 'msm', 'lie', 'educ', 'what', 'go']",Conservative
"['hell', 'trump', 'alreadi', 'bankrupt', 'properti', 'unit', 'state', 'america', 'want', 'offic']",Liberal
"['havent', 'seen', 'noth', 'yet', 'wait', 'til', 'realdonaldtrump', 'give', 'green', 'light', 'spend', 'biggest', 'economi', 'ever', 'tick', 'tock', 'tsunami', 'stimulusplan', 'wednesdaymotiv', 'trump']",Conservative
"['unmistak', 'uncertain', 'term', 'terrorist', 'group', 'refus', 'stay', 'countri', 'death', 'shall', 'reward', 'americancitizensmilitia', 'americanpatriot', 'oathkeep', 'minutemen', 'trump']",Conservative
"['senschum', 'speakerpelosi', 'disgrac', 'total', 'disgrac', 'embarrass', 'state', 'hot', 'spot', 'stop', 'vote', 'green', 'new', 'deal', 'trump']",Conservative
"['war', 'liberti', 'either', 'understand', 'someth', 'regret', 'much', 'pain', 'itll', 'late', 'trumprallytulsa', 'trumpral', 'qanon', 'trump']",Conservative
"['avoid', 'gop', 'alreadi', 'issu', 'statement', 'debunk', 'latest', 'garbag', 'fake', 'ny', 'slime', 'sourc', 'qanon', 'gop', 'thegreatawaken', 'kag', 'trump', 'trumptap', 'bolton']",Conservative
"['much', 'democrat', 'want', 'fail', 'provid', 'proof', 'proof', 'wrongdo', 'get', 'impeachmenttrialsham', 'impeachmenthear', 'gop', 'friday', 'trump']",Conservative
"['presid', 'trump', 'done', 'someth', 'wrong', 'tax', 'im', 'sure', 'ir', 'would', 'know', 'dumb', 'request', 'resist', 'realdonaldtrump', 'trump', 'democratsaredestroyingamerica', 'democratshateamerica', 'donaldjtrumpjr', 'kimguilfoyl']",Conservative
"['elector', 'colleg', 'work', 'fine', 'last', 'year', 'democrat', 'want', 'chang', 'rule', 'simpli', 'crookedhillari', 'lost', 'ca', 'win', 'legal', 'chang', 'rule', 'trump']",Conservative
"['follow', 'patriot', 'alreadi', 'follow', 'follow', 'retweet', 'trump']",Conservative
"['lifelong', 'conserv', 'alway', 'freedom', 'think', 'welcom', 'open', 'arm', 'much', 'love', 'brandonstraka', 'great', 'resourc', 'walk', 'away', 'democrat', 'parti', 'walkaway', 'walkawayfromdemocratsforev', 'trump']",Conservative
"['boom', 'time', 'end', 'hoax', 'get', 'readi', 'next', 'one', 'let', 'great', 'presid', 'get', 'back', 'make', 'countri', 'great', 'hoaxreject', 'allthedemscandoislos', 'trump']",Conservative
"['must', 'read', 'trump', 'call', 'chuck', 'schumer', 'bs', 'epic', 'letter', 'draintheswamp']",Conservative
"['reason', 'potu', 'win', 'anoth', 'year', 'elitist', 'asshol', 'think', 'smarter', 'everyon', 'els', 'assclown', 'trump', 'think', 'liber', 'ca', 'lost', 'republican', 'wave', 'come']",Conservative
"['wonder', 'suprem', 'court', 'would', 'rule', 'riot', 'way', 'oh', 'mean', 'protest', 'would', 'follow', 'law', 'nm', 'bad', 'trump', 'trumprallytulsa', 'law', 'order']",Conservative
"['bad', 'maga', 'armi', 'million', 'strong', 'realdonaldtrump', 'fourmoreyear']",Conservative
"['realdonaldtrump', 'pay', 'back', 'countri', 'affair', 'sure', 'stif', 'taxpay', 'gop', 'repentandimpeach']",Liberal
"['partisan', 'presid', 'unit', 'state', 'debt', 'bank', 'wholli', 'own', 'adversari', 'govern', 'case', 'china', 'trump', 'chinaownstrump']",Liberal
"['good', 'sick', 'disgust', 'treason', 'nazi', 'barbi', 'she', 'lowlif', 'scum', 'beneath', 'digniti', 'madam', 'speaker', 'time', 'trumptantrum', 'trumpnazi', 'trump']",Conservative
"['obviou', 'stone', 'direct', 'tie', 'trump', 'coordin', 'activ', 'wikileak', 'muller', 'report', 'hint']",Liberal
"['realdonaldtrump', 'innoc', 'would', 'stfu', 'let', 'truth', 'speak', 'guilti', 'man', 'use', 'disgrac', 'tactic', 'russiacollus']",Liberal
"['trump', 'russian', 'agent', 'putin', 'take', 'america', 'anyth', 'combat', 'trump', 'traitor']",Liberal
"['happymonday', 'moscowmitch', 'hope', 'rest', 'weekend', 'go', 'need', 'go', 'busi', 'week', 'make', 'excus', 'trump', 'actual', 'call', 'vote', 'anyth', 'good', 'luck']",Liberal
"['nope', 'russia', 'got', 'elect', 'tri', 'ok', 'sure', 'trump']",Liberal
"['need', 'know', 'exactli', 'report', 'need', 'resign', 'trumpgolfsyoudi', 'trump']",Liberal
"['trump', 'violent', 'racist', 'fascist', 'locktrumpup', 'lockthemallup', 'realdonaldtrump', 'clear', 'amp', 'present', 'danger', 'us']",Liberal
