comment,biden_stance,trump_stance
funny how every single democrat in this administration has done the exact same things and worse they just sealed there fate 2024 is trumps lol,AGAINST,FAVOR
trump 34 lock him up,NONE,AGAINST
now hes a criminal he needs to remove his candidacy from the upcoming elections,NONE,AGAINST
so it begins,NONE,AGAINST
hes so fucked,NONE,NONE
yet he will be the 47th,NONE,AGAINST
poor nikki haley is kicking herself right about now if only she had held out two more weeks before caving in and endorsing trump now she has no chance of getting the nomination at the convention if the gop is smart they will choose either romney liz cheney or lisa murkawski to save the republican party and not have it being a laughingstock,NONE,AGAINST
2a exists for a reason yall,NONE,FAVOR
guilty of being a john,NONE,AGAINST
lincoln project already has a video made of the verdict of guilty was no question what what the verdict would be it was when it was announced,NONE,AGAINST
lock him up and throw away the key please,NONE,AGAINST
now how about trying and convicting biden and his criminal son,AGAINST,FAVOR
12 the country knows this is all bs ive never seen such a sham trial this isnt going to end well,NONE,AGAINST
this is policitians using the justice system to take out an opponent all these charges are bs im still voting for him this year,NONE,FAVOR
he still has my vote because all of you are idiots for believing this was in any way shape or form the fair and just trial he was guilty the day he stepped foot in that courtroom and every single one of you know it because like he said it was rigged from the beginning who thinks otherwise has clearly been brainwashed and should probably move to north korea where you fit in,NONE,FAVOR
this is absolutely sickening,NONE,AGAINST
now lock his ass up throw away the key and dont ever let him out again so much for his theory about a witch hunt,NONE,AGAINST
chad daybell and trump on the same day hallelujah even if only will actually get punished for real,NONE,AGAINST
convicting an innocent man do you dems realize this will make him a martyr,NONE,FAVOR
civil war is going to comeback i was told that by a old man beware people,NONE,NONE
dont worry trump nobody that has any common sense knows the crooked democrats set this whole thing up trying to stop you from running but me and everyone i talked they still voting for trump,NONE,FAVOR
well america is fed now,NONE,FAVOR
this whole show is a big waste of time money and a big slap in the face we all know this guy isnt gonna do nooooooo jail time he just gonna pay a fine and be ready for the election smh shame,NONE,AGAINST
trump 2024 fjb,AGAINST,FAVOR
i just rewatched the court scene from idiocracy and it was eerily reminiscent of what we just witnessed in ny except that the judge and ag in idiocracy werent backed by g30rg3friggin 0r0,NONE,AGAINST
i love seeing trump lose its my daily medicine my weekly energy my monthly inspiration and my yearly motivation his loss is the only reason im still alive i was born to love and enjoy the failure that he has achieved,NONE,AGAINST
could we let hilary be the one to turn the key when they lock him up and then seeve him a heaping dish of crow,NONE,AGAINST
send his somewhere he is beyond problematic no individual is more important than country,FAVOR,AGAINST
justice has been served,NONE,AGAINST
who cares now youre going to talk about this for the next yea because you have nothing else to talk about,NONE,AGAINST
lock these up,NONE,NONE
dancing in the streets,NONE,NONE
all 34 counts guilty pos john,NONE,AGAINST
most easily appealable verdict in the history of the usa,NONE,AGAINST
donations open to judge mershawn if u lock him up,NONE,AGAINST
guilty because this is a political witch hunt with a liberal da a liberal judge and i gurantee a liberal dem jury can we say witch hunt,NONE,FAVOR
ny knew this all along they knew him better,NONE,FAVOR
if you cant beat trump in the polls then biden will have a corrupt fraudulent case,AGAINST,FAVOR
donald you are now a convicted felon 34 times the first time in your life youve been held accountable this is just one of many court cases to come,NONE,AGAINST
they just elected trump as the next president because of this politically motivated charade,NONE,FAVOR
who thought you how to count,NONE,AGAINST
justice is finally being served,NONE,AGAINST
sad day in america the justice system has failed the country democrats win by cheating again trump willl win 2024,NONE,FAVOR
was he awake for the reading of the verdict,NONE,AGAINST
ding dong the witch is dead,NONE,FAVOR
what a joke good luck in november losers,FAVOR,AGAINST
the uk is nothing but a bunch of low life liberals we dont care what you think,NONE,FAVOR
cnn we meidas mighty and ben meisalas demand an apology and a retractment statement for your reckless and irresponsible reporting of the trial you and ellie honing said there was no case i will not be coming back,NONE,FAVOR
all drama for elections need to get shit done,NONE,NONE
he will still win biden is burning america to the ground while propping up others by waging war and embezzling money through his family all while doing so,AGAINST,FAVOR
just gonna make him more popular fjb and the crooked left,AGAINST,FAVOR
everyone gets a celebratory drink right now,NONE,NONE
cant wait to see jimmy kimmel show tonight in vegas,NONE,NONE
what these clown will never understand is why trump pulls in hundreds of thousands of people to a rally whetr joe is likely to pull in a few dozen this changes everything just solidfies his presidency and sinks bidens,AGAINST,FAVOR
finally donald trump is not above the law,NONE,AGAINST
hes not going to like how cold rikers island is,NONE,AGAINST
it changes nothing only more people are going to vote for him the black community sees whats really going on,FAVOR,FAVOR
those idiots will do anything to keep trump out of office civil war coming to a town near you whos gonna be president now step aside biden harris and let big gretch take over at least she has common sense,AGAINST,NONE
1776 will commence again,NONE,FAVOR
finally,NONE,NONE
bots in the comment section paid much,NONE,NONE
already talks of a mistrial lmao,NONE,FAVOR
american justice next espionage charges for taking american secret files allowing 3rd world country high level people his assigned american traitors to copyshare fileshe is a coward disgrace our military should be glad of this verdict,NONE,AGAINST
nevermind jail he is looking at prison,NONE,AGAINST
he wanted to change venue but didnt he have 35000 people at his bronx rally,NONE,FAVOR
congratulations from,NONE,NONE
what a bunch of bullshit just like cnn when he appeals you all will squeal when this is thrown out by appeals court,NONE,FAVOR
yes jury did great job prayers for safety of judge and jury prayers for all le officers all over trump supporters in front of court going crazy they need to wacth a few making death threats wow,NONE,AGAINST
no one is above the law,NONE,AGAINST
teflon donthe trumpet grump is felon glue trump the con man his own run away mouth cannot be washed and put himself to the bars more coming,NONE,AGAINST
